DEPTH,BS,BVW,CALIPER,DTCO,DTSM,GR,NPHI,PEF,RHOB,RT,PHIT,PHIE,KTIMUR,VCL,SW,VFeldes,VLIME,VPlagioclasa,VPirita,VSAND,VTOBA,Vp,Vs,Ip,Is,Poisson,K,MU,LAMBDA,Facies,PetroClasses,VSh_AAA,eF_AAA
3253.2,12.25,0.2107,11.6627,94.9415,188.4438,57.217,0.3985,5.4111,2.0682,0.7505,0.2691,0.2243,21.6246,0.1678,0.8562,0.1699,0.17,0.0607,0,0.2002,0,3210.3979819152,1617.4583615911,6639.745106197,3345.2273834427,0.3299085161,14.101869619,5.4107660028,10.4946922838,4,4,0.213333537,4
3253.3,12.25,0.216,11.673,94.3653,188.616,56.0623,0.3939,5.9229,2.0781,0.717,0.2662,0.2211,19.6185,0.1688,0.8869,0.1648,0.191,0.0559,0,0.1872,0,3230.0008583664,1615.9816770582,6712.2647837712,3358.1715230946,0.3330631046,14.4449628135,5.4267436497,10.8271337137,3,4,0.201860722,4
3253.4,12.25,0.2188,11.6967,91.814,188.4067,55.5422,0.3846,6.26,2.0879,0.7014,0.2623,0.2188,17.9984,0.1628,0.9205,0.1633,0.2048,0.056,0,0.1867,0,3319.7551571656,1617.7768625001,6931.316792646,3377.756311214,0.344280392,15.7243333251,5.4644560074,12.0813626534,3,4,0.196839272,4
3253.5,12.25,0.2156,11.7071,85.4029,187.2531,55.0394,0.3672,6.4262,2.103,0.7199,0.2554,0.2156,16.2574,0.1489,0.9547,0.1612,0.2109,0.0611,0,0.1987,0,3568.9654566765,1627.7434125256,7505.5343553908,3423.1443965414,0.368677756,19.3576585262,5.5720007416,15.6429913651,3,4,0.192069016,4
3253.6,12.25,0.2075,11.7722,79.0541,185.2947,54.4108,0.3451,6.3886,2.1309,0.8115,0.2445,0.2075,13.3689,0.1386,0.9812,0.1607,0.2073,0.0663,0,0.2178,0,3855.5875027355,1644.9472111183,8215.871409579,3505.218012172,0.3887369544,23.9891463395,5.7658985935,20.1452139439,3,3,0.186219462,3
3253.7,12.25,0.1917,11.8077,74.1538,181.9569,53.2137,0.3142,6.1635,2.1796,1.0403,0.227,0.1917,9.2717,0.1322,1,0.1552,0.1946,0.0787,0,0.2499,0,4110.3760023087,1675.1219656963,8958.9755346321,3651.0958364316,0.4004186857,28.6700502635,6.1160308345,24.5926963739,3,1,0.175421441,3
3253.8,12.25,0.1685,11.8137,72.871,177.5018,51.8904,0.2797,5.7922,2.2497,1.3872,0.2036,0.1685,5.2134,0.1316,1,0.1447,0.1758,0.1277,0,0.2614,0,4182.7338721851,1717.1656850804,9409.8963922548,3863.1076417253,0.3986478955,30.5142978668,6.6335958801,26.0919006134,3,2,0.163988347,3
3253.9,12.25,0.1396,11.7545,72.9669,172.756,50.5419,0.2454,5.3653,2.3268,1.7269,0.1782,0.1396,2.3016,0.1446,1,0.1319,0.1514,0.1767,0,0.2602,0,4177.2365277955,1764.3381416564,9719.5939528745,4105.2619880062,0.3914341948,30.9436158194,7.2430703069,26.1149022814,2,2,0.152857745,3
3254,12.25,0.1172,11.7145,73.9809,168.058,49.7713,0.2235,5.0144,2.3885,1.9662,0.1608,0.1172,1.1073,0.1632,1,0.1204,0.1312,0.199,0,0.2695,0,4119.9823197609,1813.6595699104,9840.5777707489,4331.925882731,0.3798178046,30.0674879872,7.8566388334,24.829728765,2,5,0.14672386,3
3254.1,12.25,0.1029,11.7219,76.5582,163.9635,49.357,0.2148,4.7992,2.4302,2.047,0.1522,0.1029,0.6632,0.1846,1,0.1102,0.1181,0.2269,0,0.2588,0,3981.2848264458,1858.9503151616,9675.3183852285,4517.6210559057,0.360600441,27.3228208306,8.3980330857,21.7241321068,2,5,0.143492285,3
3254.2,12.25,0.0982,11.7678,80.1207,160.4884,49.5038,0.221,4.6759,2.4453,1.9219,0.1533,0.0982,0.5767,0.2062,1,0.1043,0.1102,0.2279,0,0.2536,0,3804.2603222388,1899.2026838077,9302.5577659706,4644.1203227149,0.3340161301,23.6291836966,8.8201257808,17.7490998428,2,5,0.144632104,3
3254.3,12.25,0.1025,11.824,84.1137,158.5107,50.2945,0.236,4.5425,2.4325,1.6094,0.1607,0.1025,0.7359,0.2179,1,0.1041,0.1048,0.196,0,0.279,0,3623.6665370802,1922.8985803482,8814.5688514475,4677.450796697,0.3040191753,19.948706857,8.9942634966,13.9525311925,2,2,0.150870826,3
3254.4,12.25,0.1136,11.8536,88.2439,157.9225,51.3388,0.2587,4.3569,2.3979,1.2381,0.1733,0.1136,1.2135,0.2233,1,0.1075,0.0991,0.1021,0,0.3667,0,3454.063113711,1930.0606310057,8282.4979403676,4628.0923870886,0.2730076603,16.6982720746,8.932498913,10.7432727993,3,2,0.159373288,3
3254.5,12.25,0.1311,11.861,91.2877,158.2356,52.466,0.2824,4.1541,2.3451,0.9766,0.1887,0.1311,2.3451,0.2154,1,0.1156,0.0945,0.0446,0,0.4155,0,3338.8945060507,1926.2416295701,7830.0415061394,4517.2292455048,0.2505712729,14.5419825363,8.701275023,8.741132521,3,2,0.168897926,3
3254.6,12.25,0.152,11.8699,93.449,159.9312,53.6917,0.3029,4.0215,2.2856,0.8767,0.2046,0.152,4.5535,0.197,1,0.131,0.0936,0.1427,0,0.2946,0,3261.672142024,1905.819502386,7454.87784781,4355.9410546535,0.2407962598,13.2465175141,8.3016374132,7.712092572,3,1,0.179680136,3
3254.7,12.25,0.17,11.8995,93.5666,162.5409,54.9041,0.3152,3.9948,2.2346,0.8858,0.2172,0.17,7.4085,0.1767,1,0.1458,0.0961,0.201,0,0.2151,0,3257.5726808498,1875.2203291602,7279.371912627,4190.3673475415,0.2521995431,13.235933694,7.8578620368,7.9973590028,3,1,0.190799316,3
3254.8,12.25,0.182,11.9721,93.6296,165.7342,55.8204,0.3229,4.0245,2.2016,0.9371,0.2253,0.182,9.7744,0.1619,1,0.159,0.0995,0.1932,0,0.2036,0,3255.3807770192,1839.0893370228,7167.0463186856,4048.9390843894,0.2656181338,13.4029838854,7.4463606964,8.4387434211,3,3,0.19951412,4
3254.9,12.25,0.1894,11.9735,93.6413,169.4589,56.9656,0.3295,4.0282,2.1838,0.984,0.2302,0.1894,11.2219,0.1524,0.9757,0.1718,0.1014,0.1844,0,0.2008,0,3254.9740338932,1798.6662252617,7108.2122952159,3927.9273027265,0.2802070986,13.7170062154,7.0650301747,9.0069860989,4,3,0.210796968,4
3255,12.25,0.1891,11.9957,93.4817,172.6193,58.1189,0.3392,3.9881,2.1769,0.9991,0.2341,0.191,11.1593,0.1611,0.954,0.1744,0.0998,0.1784,0,0.1981,0,3260.5312055729,1765.7353494076,7097.8503814116,3843.8292821255,0.2925115982,14.0931823404,6.7871852405,9.56839218,4,3,0.222615061,4
3255.1,12.25,0.1857,11.9869,93.3485,175.2669,58.3505,0.3523,3.9823,2.1722,0.9726,0.2383,0.1911,10.7489,0.1768,0.9174,0.168,0.0999,0.173,0,0.2001,0,3265.1836933641,1739.061967776,7092.6320187255,3777.590406403,0.3019967481,14.3994613364,6.5694638056,10.0198187994,4,3,0.225045026,4
3255.2,12.25,0.1865,11.9646,93.2449,176.2175,58.0283,0.3658,4.0833,2.165,0.9306,0.2429,0.1919,10.5379,0.1911,0.8868,0.162,0.1045,0.1596,0,0.2009,0,3268.8114845959,1729.6806503327,7076.9768641502,3744.7586079703,0.3055592415,14.4969879106,6.4772365044,10.178830241,4,3,0.221669703,4
3255.3,12.25,0.1896,11.9602,93.3512,176.3644,57.2912,0.3749,4.3038,2.1596,0.9199,0.2461,0.1926,10.2299,0.2002,0.8725,0.1584,0.1139,0.1384,0,0.2002,0,3265.0892543427,1728.2399395797,7051.2867536786,3732.3069735162,0.3053938357,14.4226513042,6.4503219784,10.1224366519,4,3,0.214086375,4
3255.4,12.25,0.1904,11.9365,93.5531,175.8378,56.1035,0.3784,4.5649,2.1558,0.9737,0.2476,0.1937,9.9896,0.2021,0.8858,0.1552,0.1254,0.1178,0,0.202,0,3258.0427586045,1733.4156819524,7023.6885789995,3736.8975271529,0.3025830859,14.2466820129,6.4775967754,9.9282841627,3,3,0.202262329,4
3255.5,12.25,0.1844,11.8596,93.8431,175.2973,55.361,0.3829,4.7917,2.1539,1.0793,0.249,0.1938,9.7296,0.2069,0.9062,0.1561,0.1348,0.0916,0,0.1992,0,3247.9745447454,1738.7603802226,6995.8123719272,3745.1159829615,0.2991451515,14.0397414498,6.5118592905,9.6985019228,3,3,0.195110698,4
3255.6,12.25,0.1727,11.8507,94.1806,175.4451,54.9967,0.3941,5.0098,2.1579,1.1777,0.2507,0.1901,9.066,0.2268,0.9211,0.15,0.1438,0.0671,0,0.2024,0,3236.3352962287,1737.2955984522,6983.687935732,3748.9101718999,0.297590563,13.9176022434,6.5129651406,9.575625483,3,3,0.19166767,3
3255.7,12.25,0.1617,11.6553,94.5535,176.2919,54.864,0.4127,5.2778,2.1605,1.2222,0.2542,0.1856,8.6859,0.2566,0.8095,0.1247,0.1569,0.0467,0,0.2163,0,3223.5718402809,1728.9506778247,6964.5269609269,3735.3979394402,0.2980807954,13.8395612597,6.4583187993,9.5340153934,3,3,0.190424131,3
3255.8,12.25,0.156,11.5013,94.9658,178.9509,54.7517,0.4263,5.6711,2.163,1.2054,0.2564,0.1818,8.8279,0.2794,0.7009,0.1155,0.1756,0.0427,0,0.2176,0,3209.5765001716,1703.2605033001,6942.3139698713,3684.1524686381,0.3039875252,13.9151259239,6.275071388,9.7317449986,3,3,0.189376161,3
3255.9,12.25,0.1561,11.4895,95.4537,182.124,54.6602,0.4285,6.134,2.1686,1.1326,0.2558,0.1791,9.4197,0.2873,0.6618,0.1073,0.1965,0.0406,0,0.2168,0,3193.1711395158,1673.5850299796,6924.710933154,3629.3364960137,0.310634584,14.0131161299,6.0740032285,9.9637806443,3,3,0.188525264,3
3256,12.25,0.1634,11.5087,95.8452,185.8663,54.3936,0.4168,6.5223,2.1674,1.0179,0.2537,0.182,11.5201,0.2685,0.6652,0.1082,0.2142,0.0421,0,0.2256,0,3180.1279563296,1639.8884574557,6892.6093325487,3554.2942426895,0.318881902,14.1478514932,5.828646103,10.2620874245,3,3,0.186061165,3
3256.1,12.25,0.1755,11.5813,96.1,189.2253,54.0874,0.4024,6.7409,2.1652,0.8923,0.2512,0.1858,14.2207,0.2449,0.6933,0.1124,0.2239,0.0466,0,0.2341,0,3171.6961498439,1610.7782627376,6867.356503642,3487.6570944794,0.3262163909,14.290711868,5.6178422357,10.5454837109,3,3,0.183258634,3
3256.2,12.25,0.1885,11.5235,96.1717,192.149,53.7384,0.3856,6.7561,2.162,0.7885,0.2482,0.1885,16.9399,0.2238,0.7439,0.1147,0.2218,0.0513,0,0.2384,0,3169.3315185236,1586.2689891699,6852.0947430481,3429.5135545853,0.332883151,14.4630518376,5.4401309996,10.8362978379,3,3,0.18009995,3
3256.3,12.25,0.194,11.6316,96.1461,194.4674,53.2323,0.3789,6.7156,2.1513,0.7198,0.2487,0.194,21.1804,0.2049,0.7937,0.1202,0.2209,0.0566,0,0.2414,0,3170.1753893294,1567.3578193569,6819.9983150643,3371.8568767824,0.3382404417,14.5740491582,5.2849062416,11.0507783305,3,3,0.175585858,3
3256.4,12.25,0.1977,11.6849,95.9928,195.7285,52.6205,0.3776,6.6871,2.1427,0.6812,0.25,0.1977,24.7179,0.196,0.8237,0.1199,0.2206,0.0599,0,0.2438,0,3175.2381428607,1557.2591625645,6803.5827687077,3336.7392076269,0.3416461804,14.6747719098,5.1961677042,11.210660107,3,3,0.170232266,3
3256.5,12.25,0.1979,11.6434,95.6382,196.4093,51.8693,0.3869,6.7409,2.1383,0.6613,0.253,0.1979,25.7993,0.2062,0.8224,0.1147,0.2232,0.0566,0,0.2355,0,3187.0110478867,1551.8613426146,6814.7857236962,3318.3451089129,0.3446027605,14.8526487291,5.149611496,11.4195743984,3,3,0.163810204,3
3256.6,12.25,0.1989,11.673,95.1311,196.2976,51.2856,0.3933,6.9021,2.133,0.6526,0.2553,0.1989,26.2049,0.2113,0.8199,0.1105,0.2306,0.0543,0,0.2285,0,3203.9995332757,1552.7444044145,6834.131004477,3312.0038146162,0.3465220474,15.0396253613,5.1426953905,11.6111617676,3,3,0.158932766,3
3256.7,12.25,0.1991,11.6908,94.3836,195.0159,51.0462,0.3931,7.0021,2.1326,0.6503,0.2554,0.1991,25.1601,0.2108,0.8254,0.1096,0.2348,0.0537,0,0.2254,0,3229.3745947389,1562.9494825807,6886.9642607402,3333.1460665515,0.3470575983,15.2945355251,5.2095389201,11.8215095783,2,3,0.156960306,3
3256.8,12.25,0.199,11.6671,93.654,193.2627,51.3972,0.3866,7.0219,2.1356,0.65,0.2534,0.199,23.6076,0.2035,0.8394,0.114,0.2351,0.0549,0,0.2256,0,3254.5326414248,1577.1279196658,6950.3799090269,3368.1143852383,0.3465490551,15.5376419728,5.3119472336,11.9963438171,3,3,0.159857792,3
3256.9,12.25,0.2012,11.6508,92.9999,190.9863,51.8329,0.3771,6.9418,2.1345,0.65,0.2515,0.2012,23.5224,0.1885,0.8565,0.1204,0.232,0.0593,0,0.232,0,3277.4228789493,1595.925990503,6995.6591351174,3406.5040267286,0.3445925162,15.6790288854,5.436528313,12.0546766767,3,3,0.163503189,3
3257,12.25,0.2013,11.639,92.529,189.0227,51.8786,0.3709,6.7398,2.1366,0.6515,0.2496,0.2013,23.063,0.1809,0.8667,0.1219,0.2238,0.064,0,0.2472,0,3294.1023895211,1612.504741494,7038.1791654508,3445.2776306761,0.3424317803,15.7771141198,5.5555265152,12.0734297763,3,3,0.163888706,3
3257.1,12.25,0.201,11.6123,92.1985,187.3484,50.9902,0.3634,6.4786,2.1406,0.6589,0.2472,0.201,22.9518,0.1729,0.8724,0.1204,0.2126,0.0692,0,0.2601,0,3305.9106167671,1626.9154153438,7076.6322662516,3482.575138085,0.3402081229,15.8402401703,5.6658551772,12.0630033855,2,3,0.156501237,3
3257.2,12.25,0.2006,11.6064,91.9662,186.2581,49.1793,0.3542,6.1924,2.145,0.6702,0.2441,0.2006,23.1279,0.1628,0.8846,0.1162,0.2004,0.0829,0,0.2634,0,3314.2611089727,1636.4388984962,7109.0900787463,3510.1614372744,0.3388029673,15.9024944802,5.744164716,12.0730513363,2,1,0.142120178,3
3257.3,12.25,0.1992,11.6331,91.9093,185.3291,47.2519,0.3425,5.8573,2.1527,0.6718,0.2397,0.1992,22.672,0.1516,0.9043,0.1131,0.1856,0.1084,0,0.2582,0,3316.3129302475,1644.641883007,7139.0268449439,3540.4205815493,0.336921539,15.9116150728,5.8227239719,12.0297990915,2,1,0.127761347,2
3257.4,12.25,0.198,11.6227,91.9242,184.393,45.7437,0.3332,5.5113,2.1588,0.6608,0.2361,0.198,21.879,0.1427,0.9316,0.1116,0.1701,0.131,0,0.2494,0,3315.775388853,1652.9911656082,7158.0959094558,3568.4773283151,0.3346414783,15.8697562498,5.8986614984,11.9373152509,2,1,0.117167226,2
3257.5,12.25,0.1955,11.6346,91.9825,183.2058,45.2058,0.3276,5.2327,2.1667,0.6606,0.2331,0.1955,20.2557,0.1406,0.9714,0.1107,0.1573,0.1484,0,0.2423,0,3313.6737966461,1663.7027867022,7179.7370151931,3604.7448279476,0.3314826277,15.7950077266,5.9972240156,11.7968583828,3,1,0.113519078,2
3257.6,12.25,0.1915,11.7308,92.1018,181.9227,45.1449,0.3278,5.0915,2.1767,0.6863,0.2313,0.1915,18.1174,0.1491,1,0.1115,0.1496,0.1524,0,0.2368,0,3309.3815756044,1675.4368751124,7203.5308756181,3646.923446057,0.3276785089,15.6923123294,6.1101900222,11.6188523146,3,1,0.113110254,2
3257.7,12.25,0.1877,11.8433,92.2749,180.7421,45.5464,0.3355,5.1032,2.1835,0.7191,0.2321,0.1877,16.5959,0.1662,1,0.1108,0.1482,0.1404,0,0.2316,0,3303.173452369,1686.3807602103,7212.4792332476,3682.2123899191,0.3237353599,15.5445870899,6.2096121294,11.4048456703,2,1,0.115821298,2
3257.8,12.25,0.1857,11.9543,92.493,180.3323,46.2806,0.3431,5.1814,2.1859,0.7329,0.2336,0.1857,16.2063,0.1794,1,0.1115,0.1501,0.1244,0,0.2277,0,3295.384515585,1690.2130123112,7203.3810126172,3694.636623611,0.3215098606,15.4116130529,6.244722897,11.2484644549,2,1,0.120876126,2
3257.9,12.25,0.1866,11.9424,92.8214,181.0956,47.0946,0.3489,5.2482,2.1815,0.7221,0.2358,0.1866,17.2852,0.1844,1,0.1152,0.1531,0.115,0,0.2282,0,3283.7255201926,1683.0889320337,7163.4472223,3671.6585052315,0.3218386658,15.2831573999,6.1797277924,11.1633388717,2,1,0.126630724,2
3258,12.25,0.1948,11.9528,93.2194,182.6546,47.5182,0.3483,5.219,2.1613,0.6999,0.2394,0.1948,22.0368,0.1671,0.9947,0.1237,0.1542,0.1185,0,0.2263,0,3269.7056621261,1668.7233718724,7066.8148475532,3606.6118236278,0.3238983778,15.0818212624,6.0184374434,11.0695296335,2,1,0.129689347,2
3258.1,12.25,0.1964,11.9898,93.6604,185.1997,47.4576,0.3514,5.1502,2.1562,0.6817,0.2412,0.1964,24.0156,0.1676,0.9884,0.1211,0.1523,0.1255,0,0.2282,0,3254.3102527856,1645.7910029012,7016.9437670563,3548.6545604556,0.3281743265,15.048187047,5.840343748,11.1546245483,2,1,0.129249062,2
3258.2,12.25,0.1968,12.0076,94.0899,187.349,47.0262,0.3567,5.0027,2.1535,0.6727,0.243,0.1968,24.892,0.1733,0.9707,0.1147,0.147,0.1375,0,0.2307,0,3239.4550318366,1626.9102050185,6976.1664110601,3503.5511265072,0.3313522026,14.9990266079,5.6999630815,11.1990512202,2,1,0.12614098,2
3258.3,12.25,0.1958,12.0401,94.3972,189.1441,45.8537,0.3608,4.7186,2.1541,0.6702,0.2439,0.1958,24.3122,0.1799,0.9441,0.1061,0.1349,0.1554,0,0.2272,0,3228.9093320565,1611.4697735748,6955.3935921828,3471.2670392574,0.3341532773,14.9998793982,5.5938419098,11.2706514584,2,1,0.117921568,2
3258.4,12.25,0.1945,12.1156,94.6022,189.8134,45.3231,0.3572,4.3484,2.1592,0.67,0.2421,0.1945,22.8975,0.1783,0.9386,0.103,0.1193,0.1835,0,0.2248,0,3221.9123868155,1605.7875787484,6956.7532256121,3467.2165400335,0.3347539738,14.9905650525,5.5676132528,11.278822884,2,1,0.114308919,2
3258.5,12.25,0.1925,12.1349,94.6183,190.1746,45.2893,0.3485,3.9686,2.1676,0.6688,0.2383,0.1925,20.9921,0.1719,0.9485,0.1056,0.1028,0.2119,0,0.2215,0,3221.3641547143,1602.737694729,6982.6289417586,3474.0942270945,0.3355129155,15.0695082149,5.5680617728,11.357467033,2,1,0.114081002,2
3258.6,12.25,0.1891,12.1008,94.4543,190.2735,45.9406,0.3429,3.6833,2.1779,0.6635,0.2349,0.1891,18.9272,0.1716,0.9662,0.1076,0.0894,0.0838,0,0.3668,0,3226.9573751539,1601.904626761,7027.9904673477,3488.7880866227,0.3364949921,15.2274179675,5.5887057777,11.5016141156,2,1,0.118519508,2
3258.7,12.25,0.1866,12.1082,94.1212,190.3862,46.6092,0.3435,3.5466,2.184,0.6558,0.2339,0.1866,17.8134,0.1774,0.9759,0.1095,0.0823,0.028,0,0.4242,0,3238.3777512399,1600.9563718379,7072.6170087079,3496.4887160939,0.3382728499,15.4401710453,5.5977258891,11.7083537859,2,1,0.123179911,2
3258.8,12.25,0.1859,12.123,93.5089,190.4195,47.2855,0.3463,3.5613,2.1847,0.6513,0.2345,0.1859,17.8271,0.182,0.9806,0.1107,0.0827,0.0265,0,0.4229,0,3259.5827776821,1600.676401314,7121.2104944021,3496.9977339506,0.3411102861,15.7487594196,5.5975617482,12.0170515874,2,1,0.128003643,2
3258.9,12.25,0.1872,12.1482,92.6713,190.3709,47.5252,0.3523,3.6951,2.1792,0.6534,0.2371,0.1872,18.596,0.1867,0.9645,0.1099,0.0888,0.0278,0,0.4126,0,3289.0441808845,1601.0850397829,7167.4850789835,3489.0845186948,0.3447196368,16.1257470567,5.5863210254,12.4015330398,2,1,0.129740264,2
3259,12.25,0.1896,12.1467,91.5803,189.6468,47.9239,0.3588,3.8877,2.171,0.6661,0.2403,0.1896,19.656,0.1899,0.9507,0.11,0.0983,0.1999,0,0.2247,0,3328.226703778,1607.1982232234,7225.580173902,3489.227342618,0.3479465481,16.5711955711,5.6078799855,12.8326089141,2,1,0.132660552,2
3259.1,12.25,0.1908,12.0697,90.6209,188.4053,48.4868,0.3622,4.0688,2.1664,0.691,0.2419,0.1908,20.2103,0.1914,0.9479,0.114,0.1057,0.1893,0,0.2162,0,3363.4625125109,1617.7888838584,7286.6051871036,3504.7778379908,0.3495084253,16.948235888,5.6699906267,13.1682421369,2,1,0.136851906,2
3259.2,12.25,0.1916,12.052,89.9156,186.5438,48.7658,0.3574,4.143,2.1663,0.7258,0.2408,0.1916,20.3942,0.1843,0.9893,0.1222,0.1077,0.1807,0,0.2089,0,3389.8455885297,1633.93262065,7343.4224984319,3539.588236114,0.3486770333,17.1818034508,5.7834486827,13.3261709957,2,1,0.138959436,2
3259.3,12.25,0.1922,12.0313,89.5505,184.1079,48.9306,0.3459,4.072,2.1689,0.7785,0.2374,0.1922,20.0379,0.1695,1,0.1321,0.1038,0.1865,0,0.2019,0,3403.6660878499,1655.5509024871,7382.2113779376,3590.7243524042,0.3450463792,17.2004132642,5.9446269422,13.237328636,2,1,0.140213793,2
3259.4,12.25,0.1922,12.0179,89.6062,181.6252,48.9642,0.3317,3.8954,2.1737,0.8539,0.2328,0.1922,19.0163,0.1523,1,0.1426,0.0952,0.2006,0,0.1926,0,3401.5503391506,1678.1812215486,7393.9499722118,3647.8625212801,0.3391471909,16.988527193,6.121774382,12.9073442716,2,1,0.140470404,2
3259.5,12.25,0.1911,12.0194,89.8033,179.1471,49.1726,0.3224,3.6953,2.1792,0.921,0.2293,0.1911,17.7896,0.143,1,0.1494,0.0856,0.2159,0,0.1848,0,3394.0846271796,1701.3951104986,7396.3892195498,3707.6802247985,0.3321899443,16.692998939,6.3082290058,12.4875129352,2,1,0.142068607,3
3259.6,12.25,0.1915,12.0253,90.1567,177.3754,49.4288,0.3196,3.5321,2.1817,0.9366,0.2279,0.1915,17.718,0.1364,1,0.1575,0.0784,0.2047,0,0.1994,0,3380.7803524308,1718.3893595166,7375.8484948983,3749.0100656574,0.3258271291,16.346445,6.4422590055,12.051605663,2,1,0.144049056,3
3259.7,12.25,0.1898,12.0046,90.3674,176.186,49.735,0.3263,3.4568,2.1836,0.896,0.2293,0.1898,16.925,0.1481,1,0.1572,0.0736,0.1874,0,0.205,0,3372.8977485244,1729.9898970406,7365.0595236778,3777.6059391779,0.3215042308,16.1279658721,6.5352201098,11.7711524656,2,1,0.146438883,3
3259.8,12.25,0.1881,11.9943,90.4769,175.8933,50.0309,0.3345,3.4826,2.183,0.8353,0.2318,0.1881,15.7603,0.1637,1,0.1534,0.0735,0.2044,0,0.1788,0,3368.8156866559,1732.8687334879,7354.1246439699,3782.852445204,0.3201052339,16.0344414946,6.5551867257,11.6643170108,2,1,0.148772218,3
3259.9,12.25,0.1878,11.9987,90.4283,176.4441,50.0785,0.3444,3.6012,2.1803,0.7893,0.2348,0.1878,15.1135,0.1761,1,0.1485,0.0787,0.2005,0,0.1733,0,3370.6262309476,1727.4592916397,7348.9763713351,3766.379493562,0.3218864979,16.0956295252,6.506267252,11.7581180238,2,1,0.149149779,3
3260,12.25,0.1878,12.0253,90.3161,177.1776,49.6634,0.3497,3.8092,2.1786,0.7643,0.2366,0.1878,15.0486,0.1828,1,0.1416,0.0882,0.1858,0,0.1791,0,3374.8135714452,1720.3077589944,7352.3688467505,3747.8624837451,0.324466718,16.2162382857,6.4474769104,11.9179203454,2,1,0.145877817,3
3260.1,12.25,0.1872,12.0179,90.1996,177.9171,49.1892,0.3542,4.0507,2.1783,0.7541,0.2377,0.1872,15.4994,0.1892,1,0.134,0.0992,0.1712,0,0.188,0,3379.1724131814,1713.1574199445,7360.8512676331,3731.770807865,0.3270306646,16.3494377424,6.393110849,12.0873638431,2,1,0.142196402,3
3260.2,12.25,0.1858,11.9943,90.1137,177.9987,48.5492,0.3516,4.239,2.1827,0.7536,0.2362,0.1858,16.0436,0.1889,1,0.1286,0.1078,0.1646,0,0.1961,0,3382.3935761155,1712.3720566499,7382.7504585873,3737.5944880496,0.3276862275,16.4378312446,6.4001523604,12.1710630043,2,1,0.137321524,2
3260.3,12.25,0.1837,12.0031,90.055,177.8267,47.5516,0.3457,4.2867,2.1901,0.7563,0.2334,0.1837,16.2196,0.186,1,0.1209,0.1101,0.1736,0,0.2009,0,3384.5983010383,1714.0283208315,7412.6087391039,3753.893425453,0.3275401083,16.5096634185,6.4342796446,12.2201436554,2,1,0.129932403,2
3260.4,12.25,0.182,12.0165,90.0284,177.4653,47.0743,0.3339,4.1798,2.1985,0.7671,0.2288,0.182,16.1899,0.1753,1,0.1198,0.106,0.1807,0,0.216,0,3385.5983223072,1717.5188614338,7443.2379115924,3775.9652168621,0.3267310441,16.5527584792,6.4852914801,12.2292308259,2,1,0.126485256,2
3260.5,12.25,0.1817,12.0179,90.0797,177.7458,46.7879,0.3248,4.0467,2.2022,0.798,0.2256,0.1817,16.3562,0.1648,1,0.123,0.1003,0.2061,0,0.2037,0,3383.6702386886,1714.8084511702,7451.5185996401,3776.3511711669,0.3272013856,16.5791898481,6.4757189029,12.2620439128,2,1,0.124443671,2
3260.6,12.25,0.1833,12.0446,90.22,178.4439,46.6221,0.3157,4.0774,2.201,0.8384,0.2234,0.1833,17.0982,0.1503,1,0.1286,0.102,0.2074,0,0.2034,0,3378.4083351807,1708.0998565936,7435.8767457327,3759.5277843625,0.3282961303,16.5592294847,6.4216488693,12.2781302385,2,1,0.123270881,2
3260.7,12.25,0.1848,12.0224,90.4111,179.8367,46.6677,0.3141,4.4106,2.1977,0.8597,0.2236,0.1848,17.5264,0.1454,1,0.1316,0.1165,0.1854,0,0.2092,0,3371.2674660523,1694.8709579302,7409.0345101431,3724.8179042431,0.3308821375,16.5603894129,6.3130856895,12.3516656199,2,1,0.123592771,2
3260.8,12.25,0.1869,11.8522,90.6626,181.2708,46.7804,0.3145,4.9863,2.1918,0.8398,0.2248,0.1869,18.0268,0.1418,1,0.129,0.1422,0.1503,0,0.2231,0,3361.9154976804,1681.4622101298,7368.6463878159,3685.4288721625,0.3331999073,16.5102206526,6.1969093767,12.3789477348,2,1,0.124390476,2
3260.9,12.25,0.1862,11.6109,90.9154,182.6717,46.8455,0.3169,5.5789,2.1931,0.7862,0.2252,0.1862,17.3017,0.1463,1,0.1232,0.1676,0.1143,0,0.2378,0,3352.5673318272,1668.5671617443,7352.5154154302,3659.3346424214,0.3353683225,16.5086754976,6.1058456182,12.4381117522,2,1,0.124852664,2
3261,12.25,0.1846,11.4895,91.1462,183.7885,47.2773,0.3119,5.9311,2.1984,0.7363,0.2227,0.1846,16.4651,0.1429,1,0.1223,0.1826,0.1002,0,0.2494,0,3344.0779758235,1658.4280300454,7351.6210220503,3645.8881812518,0.3369171646,16.5224697408,6.0464431542,12.491507638,2,1,0.127944486,2
3261.1,12.25,0.1833,11.4984,91.2272,184.4071,47.9225,0.3096,5.8998,2.2025,0.7117,0.2214,0.1833,16.1523,0.1427,1,0.1229,0.1812,0.0442,0,0.3158,0,3341.1087921146,1652.864775814,7358.7921146325,3640.4346687302,0.3379820268,16.5636633901,6.0171462326,12.5522325684,2,1,0.132650228,2
3261.2,12.25,0.181,11.6745,91.1767,184.5822,48.7886,0.3116,5.6253,2.2079,0.7027,0.221,0.181,15.8449,0.1499,1,0.1259,0.1691,0.07,0,0.3,0,3342.9593306185,1651.2968206035,7380.9199060725,3645.8982502105,0.3386251856,16.6468348168,6.0204601888,12.6331946909,2,1,0.139132554,2
