,DEPTH,DTCO,Vp,Vs,RHOB,Ip,PHIT,well,Vp_bk,Vs_bk,rhob_bk,Ip_ups_Bks,Vp_MA,Vs_MA,RHOB_MA,Ip_ups_MA,PHIT_MA,Rc,Rc_bks,Rc_MA,TWT
107,3045.7,107.491,2835.586235,1411.175137,2.3048,6535.459155,0.2296,Lakach-1,2755.386076,1310.541213,2.214894866,6102.890475,2758.273749,1335.25066,2.214894866,6118.226951,0.237866737,-0.004270983,0.00032273,0.000367293,3135.439768
108,3045.8,108.0133,2821.874714,1427.951686,2.2963,6479.870905,0.2291,Lakach-1,2756.31582,1311.60498,2.215577356,6106.830916,2759.420004,1336.498313,2.215577356,6122.72297,0.237581927,-0.007393972,0.000327476,0.000373234,3135.510643
109,3045.9,108.7441,2802.910687,1440.335927,2.2779,6384.750253,0.2302,Lakach-1,2757.254816,1312.662429,2.21627391,6110.831911,2760.580511,1337.731193,2.21627391,6127.295093,0.237286217,-0.008424809,0.000327378,0.000372861,3135.581998
110,3046,109.8006,2775.941115,1448.464048,2.2616,6278.068426,0.2319,Lakach-1,2758.205236,1313.715063,2.216961322,6114.834326,2761.753105,1338.948045,2.216961322,6131.866059,0.236985935,-0.007700497,0.000326669,0.000371653,3135.654045
111,3046.1,110.78,2751.39917,1441.335108,2.2469,6182.118794,0.2344,Lakach-1,2759.166333,1314.763111,2.217637482,6118.830681,2762.936189,1340.149217,2.217637482,6136.425607,0.236684951,-0.004362675,0.00032724,0.000372011,3135.726735
112,3046.2,111.6812,2729.197036,1427.073857,2.2455,6128.411944,0.2344,Lakach-1,2760.134675,1315.806638,2.21831083,6122.836641,2764.126612,1341.336494,2.21831083,6140.992946,0.236386428,-0.00033972,0.000328727,0.000373329,3135.800017
113,3046.3,112.1901,2716.817259,1405.3427,2.2542,6124.249466,0.2319,Lakach-1,2761.103076,1316.850485,2.21899121,6126.863453,2765.315974,1342.5199,2.21899121,6145.579878,0.23609353,0.001102687,0.00032866,0.000372014,3135.873633
114,3046.4,112.5488,2708.158594,1378.26626,2.2664,6137.770638,0.2288,Lakach-1,2762.0542,1317.899718,2.219685654,6130.892083,2766.480298,1343.709219,2.219685654,6150.154066,0.235806259,0.000731633,0.000326408,0.000367332,3135.947484
115,3046.5,112.7363,2703.654457,1351.676158,2.2735,6146.758409,0.2271,Lakach-1,2762.971604,1318.96732,2.220397679,6134.895737,2767.596576,1344.927432,2.220397679,6154.674019,0.235519339,-0.000571404,0.000318679,0.000354416,3136.021458
116,3046.6,112.7411,2703.539348,1325.80132,2.271,6139.73786,0.2287,Lakach-1,2763.814056,1320.062377,2.221136076,6138.807107,2768.608509,1346.192552,2.221136076,6159.038195,0.235230309,-0.003551543,0.000306656,0.000335769,3136.095435
117,3046.7,112.7648,2702.97114,1302.677113,2.2554,6096.281109,0.233,Lakach-1,2764.554718,1321.188995,2.221903305,6142.573266,2769.482453,1347.51369,2.221903305,6163.175616,0.234943038,-0.007227683,0.000279871,0.000297544,3136.169427
118,3046.8,112.8393,2701.186555,1282.880656,2.2245,6008.789491,0.2389,Lakach-1,2765.084785,1322.345184,2.222721167,6146.012481,2770.085815,1348.89331,2.222721167,6166.844341,0.234658579,-0.010503019,0.000276528,0.000291826,3136.243469
119,3046.9,113.0746,2695.565582,1267.466124,2.1828,5883.880553,0.2414,Lakach-1,2765.54742,1323.52743,2.223578762,6149.412509,2770.608721,1350.324125,2.223578762,6170.444686,0.234379395,-0.012593341,0.000271662,0.000285025,3136.317665
120,3047,113.3452,2689.130197,1258.761359,2.1336,5737.528188,0.2682,Lakach-1,2765.970073,1324.736125,2.224447257,6152.754543,2771.082426,1351.801341,2.224447257,6173.963153,0.234107595,-0.011999584,0.000272839,0.000286282,3136.392038
121,3047.1,113.6389,2682.180134,1252.580262,2.0884,5601.464991,0.2722,Lakach-1,2766.401035,1325.9693,2.225314698,6156.112883,2771.565041,1353.318695,2.225314698,6177.499158,0.233842124,-0.008111186,0.000273672,0.000287809,3136.466604
122,3047.2,113.8494,2677.22096,1249.129646,2.0586,5511.327069,0.274,Lakach-1,2766.873804,1327.230241,2.226152602,6159.483317,2772.094192,1354.876094,2.226152602,6181.056067,0.233588256,-0.003704116,0.00027874,0.000294859,3136.541309
123,3047.3,113.9828,2674.087669,1245.784035,2.0458,5470.648554,0.2727,Lakach-1,2767.413981,1328.518878,2.226959212,6162.918059,2772.702226,1356.473179,2.226959212,6184.702218,0.233347398,-0.000107302,0.000289144,0.000309646,3136.616101
124,3047.4,113.9794,2674.167437,1242.831699,2.0453,5469.474659,0.2695,Lakach-1,2768.076009,1329.834965,2.227714487,6166.483026,2773.457982,1358.104399,2.227714487,6188.533542,0.233125879,0.002336589,0.000293966,0.00031859,3136.69089
125,3047.5,113.6976,2680.795373,1240.802874,2.0498,5495.094356,0.267,Lakach-1,2768.883617,1331.181099,2.228374473,6170.109569,2774.390786,1359.764106,2.228374473,6192.478013,0.232918425,0.002079154,0.000293044,0.000321135,3136.765495
126,3047.6,113.2976,2690.259988,1240.983732,2.0511,5517.992261,0.2677,Lakach-1,2769.859178,1332.559836,2.22889557,6173.72685,2775.530353,1361.447539,2.22889557,6196.456538,0.232737342,0.001400493,0.000284523,0.000313206,3136.839837
127,3047.7,112.7824,2702.549334,1242.794706,2.0475,5533.469761,0.2699,Lakach-1,2770.970698,1333.97133,2.229269691,6177.24099,2776.836277,1363.154553,2.229269691,6200.339284,0.232574543,0.000511702,0.00027771,0.00030641,3136.913841
128,3047.8,112.1773,2717.127262,1247.664211,2.0386,5539.135636,0.2744,Lakach-1,2772.183551,1335.414368,2.229532349,6180.672905,2778.268374,1364.891819,2.229532349,6204.140144,0.232418073,7.53E-05,0.000277984,0.000307637,3136.987449
129,3047.9,111.5497,2732.414341,1256.49115,2.0275,5539.970076,0.2797,Lakach-1,2773.456663,1336.885292,2.229748242,6184.110119,2779.778909,1366.666207,2.229748242,6207.958565,0.232262307,-2.88E-05,0.000284284,0.00031485,3137.060644
130,3048,110.9619,2746.888797,1269.078332,2.0167,5539.650637,0.2857,Lakach-1,2774.715908,1338.378865,2.230003868,6187.627206,2781.27267,1368.486174,2.230003868,6211.86895,0.232098101,8.43E-05,0.000297475,0.000330196,3137.133454
131,3048.1,110.5086,2758.156379,1290.990975,2.0088,5540.584534,0.291,Lakach-1,2775.931709,1339.884673,2.230353727,6191.309634,2782.715877,1370.343624,2.230353727,6215.972574,0.231913502,0.001594945,0.000312612,0.000347149,3137.205966
132,3048.2,110.1402,2767.381937,1318.212525,2.0085,5558.28662,0.2939,Lakach-1,2777.073285,1341.393109,2.230831224,6195.181795,2784.070732,1372.228032,2.230831224,6220.289815,0.231699015,0.002055532,0.000322543,0.00035634,3137.278236
133,3048.3,109.8904,2773.672678,1348.461347,2.0122,5581.184162,0.2939,Lakach-1,2778.109973,1342.882283,2.231437764,6199.179506,2785.295182,1374.092186,2.231437764,6224.724472,0.231446203,0.002675701,0.000320608,0.000350245,3137.350343
134,3048.4,109.8797,2773.942776,1376.177234,2.0228,5611.131446,0.2912,Lakach-1,2779.039309,1344.346447,2.232122363,6203.15579,2786.379247,1375.909496,2.232122363,6229.086351,0.231165963,0.004033214,0.000305092,0.000327535,3137.422442
135,3048.5,110.0315,2770.11583,1398.760573,2.042,5656.576526,0.2853,Lakach-1,2779.858436,1345.777371,2.232826653,6206.942006,2787.312955,1377.64742,2.232826653,6233.168171,0.23086955,0.005270823,0.000271984,0.000284388,3137.494641
136,3048.6,110.3866,2761.204711,1417.168852,2.0703,5716.522114,0.2771,Lakach-1,2780.540364,1347.158781,2.233493671,6210.319305,2788.059873,1379.263106,2.233493671,6236.714461,0.230581575,0.006897919,0.000227121,0.000230299,3137.567074
137,3048.7,110.8883,2748.711992,1427.253614,2.1086,5795.934107,0.2661,Lakach-1,2781.067275,1348.481055,2.234085091,6213.140937,2788.607272,1380.741028,2.234085091,6239.587736,0.230315049,0.006993133,0.000178583,0.00017568,3137.639835
138,3048.8,111.4899,2733.87993,1432.760386,2.1499,5877.568461,0.2554,Lakach-1,2781.409371,1349.724485,2.234608298,6215.360461,2788.938264,1382.062505,2.234608298,6241.780461,0.230072785,0.006030188,0.000140219,0.000135213,3137.712991
139,3048.9,112.0491,2720.236039,1434.405592,2.1869,5948.884195,0.2462,Lakach-1,2781.605182,1350.873184,2.235077707,6217.103732,2789.110506,1383.221081,2.235077707,6243.468631,0.229852321,0.003607616,0.000113539,0.000108375,3137.786514
140,3049,112.4186,2711.295106,1430.15468,2.21,5991.962184,0.239,Lakach-1,2781.683322,1351.924966,2.235522504,6218.515665,2789.162025,1384.232646,2.235522504,6244.822044,0.229648031,0.000456673,0.000102922,9.80E-05,3137.86028
141,3049.1,112.6209,2706.424829,1425.095521,2.216,5997.437421,0.2347,Lakach-1,2781.697694,1352.89039,2.235971167,6219.79584,2789.149885,1385.125303,2.235971167,6246.046534,0.22945218,-0.001813272,0.000112726,0.000107581,3137.934178
142,3049.2,112.4945,2709.465796,1419.297699,2.2055,5975.726813,0.2334,Lakach-1,2781.743543,1353.81593,2.236438467,6221.198264,2789.16849,1385.965048,2.236438467,6247.390592,0.229257384,-0.004124481,0.00013147,0.000126162,3138.007993
143,3049.3,112.2743,2714.779785,1417.363258,2.1831,5926.635748,0.2354,Lakach-1,2781.859694,1354.725539,2.236933193,6222.834286,2789.257673,1386.783286,2.236933193,6248.967156,0.229063643,-0.004228821,9.99E-05,9.83E-05,3138.081664
144,3049.4,111.9572,2722.468943,1419.470213,2.1586,5876.721461,0.2387,Lakach-1,2782.037853,1355.535333,2.23723699,6224.077993,2789.42938,1387.551553,2.23723699,6250.195353,0.228934951,-0.002560298,6.77E-05,6.84E-05,3138.155127
145,3049.5,111.5206,2733.127333,1426.177755,2.1392,5846.70599,0.2423,Lakach-1,2782.275459,1356.262106,2.237348805,6224.920671,2789.675004,1388.284509,2.237348805,6251.050256,0.228879044,0.000663591,4.72E-05,4.90E-05,3138.228303
146,3049.6,110.8833,2748.835938,1440.175996,2.1298,5854.470781,0.2439,Lakach-1,2782.570412,1356.891732,2.237322785,6225.508183,2789.98677,1388.961791,2.237322785,6251.662815,0.228875879,0.003931238,4.94E-05,5.22E-05,3138.301061
147,3049.7,109.9994,2770.924205,1456.456815,2.1295,5900.683095,0.2435,Lakach-1,2782.904096,1357.432935,2.237275668,6226.123621,2790.343855,1389.583084,2.237275668,6252.315556,0.228889944,0.006292871,5.68E-05,5.96E-05,3138.373239
148,3049.8,109.0011,2796.302056,1475.326757,2.1369,5975.417863,0.2417,Lakach-1,2783.23951,1357.890472,2.237260197,6226.830975,2790.703842,1390.141302,2.237260197,6253.061161,0.22891315,0.00618478,7.43E-05,7.75E-05,3138.444762
149,3049.9,108.0843,2820.021039,1494.785904,2.1453,6049.791135,0.2399,Lakach-1,2783.551004,1358.292846,2.237342475,6227.756894,2791.038783,1390.661698,2.237342475,6254.029897,0.228920183,0.004981501,8.10E-05,8.39E-05,3138.515684
150,3050,107.3071,2840.445786,1513.800767,2.1512,6110.366975,0.2386,Lakach-1,2783.804934,1358.655536,2.237501055,6228.766475,2791.311106,1391.152116,2.237501055,6255.079644,0.228915612,0.004429961,7.68E-05,7.93E-05,3138.586095
151,3050.1,106.7561,2855.106172,1531.619039,2.1592,6164.745246,0.2357,Lakach-1,2783.979919,1358.981954,2.23770429,6229.723806,2791.498691,1391.607197,2.23770429,6256.072071,0.228900141,0.004013117,6.22E-05,6.41E-05,3138.656145
152,3050.2,106.3441,2866.16747,1546.788055,2.1682,6214.424308,0.2314,Lakach-1,2784.061882,1359.293892,2.237916667,6230.498487,2791.587599,1392.045783,2.237916667,6256.87382,0.22887834,0.00578039,6.10E-05,6.17E-05,3138.725925
153,3050.3,106.1302,2871.944084,1559.935453,2.189,6286.685599,0.2224,Lakach-1,2784.191525,1359.587801,2.238085443,6231.258523,2791.721369,1392.453072,2.238085443,6257.645974,0.228858298,0.00879602,6.53E-05,6.46E-05,3138.795564
154,3050.4,106.0468,2874.202711,1569.577388,2.2261,6398.262654,0.2085,Lakach-1,2784.413477,1359.869557,2.238199367,6232.072481,2791.942308,1392.834733,2.238199367,6258.454731,0.228853376,0.011426299,7.28E-05,7.03E-05,3138.865148
155,3050.5,105.9695,2876.299313,1576.193276,2.2759,6546.169605,0.192,Lakach-1,2784.76048,1360.144939,2.238246484,6232.980354,2792.277532,1393.197053,2.238246484,6259.334208,0.228867089,0.013914306,7.51E-05,7.06E-05,3138.934682
156,3050.6,105.8414,2879.780502,1583.295197,2.3373,6730.910967,0.173,Lakach-1,2785.237611,1360.415728,2.238199015,6233.916078,2792.727548,1393.541868,2.238199015,6260.217628,0.228908931,0.01429257,6.82E-05,6.20E-05,3139.004132
157,3050.7,105.5782,2886.959619,1593.702991,2.3991,6926.104821,0.1548,Lakach-1,2785.827794,1360.68589,2.238030239,6234.766845,2793.271646,1393.873547,2.238030239,6260.993345,0.228972925,0.012018839,3.12E-05,2.61E-05,3139.073409
158,3050.8,105.21,2897.063017,1611.162268,2.4489,7094.617622,0.14,Lakach-1,2786.439254,1360.953617,2.237678622,6235.155548,2793.830455,1394.187644,2.237678622,6261.319774,0.229068917,0.007543504,4.27E-06,-3.00E-07,3139.142444
159,3050.9,104.646,2912.677025,1632.419596,2.4728,7202.467748,0.132,Lakach-1,2787.015284,1361.219294,2.237235232,6235.208786,2794.352642,1394.491261,2.237235232,6261.316015,0.229183193,0.00273025,-1.92E-05,-2.21E-05,3139.21111
160,3051,103.7731,2937.177361,1657.967956,2.4656,7241.904501,0.1311,Lakach-1,2787.52385,1361.479417,2.23674121,6234.969467,2794.815624,1394.784097,2.23674121,6261.039706,0.229313291,-0.00283652,-4.51E-05,-4.40E-05,3139.279202
161,3051.1,102.7,2967.867575,1683.514701,2.4263,7200.937098,0.1384,Lakach-1,2787.908715,1361.736952,2.236230661,6234.406948,2795.17707,1395.071998,2.236230661,6260.488541,0.229451477,-0.005171186,-6.35E-05,-5.86E-05,3139.346591
162,3051.2,101.2957,3009.012229,1708.829569,2.3685,7126.845463,0.1531,Lakach-1,2788.181529,1361.993143,2.235727848,6233.61509,2795.447644,1395.356834,2.235727848,6259.75441,0.229583685,-0.005084456,-8.05E-05,-7.19E-05,3139.413058
163,3051.3,99.985,3048.457269,1731.735531,2.3142,7054.739811,0.1729,Lakach-1,2788.337967,1362.248796,2.235242616,6232.611851,2795.622716,1395.639032,2.235242616,6258.854781,0.229694444,-0.003063803,-0.000103255,-9.05E-05,3139.478665
164,3051.4,98.8303,3084.074418,1753.257735,2.2735,7011.64319,0.1926,Lakach-1,2788.360491,1362.50538,2.23476301,6231.324883,2795.686633,1395.91935,2.23476301,6257.722591,0.229769339,-0.002428056,-0.000123175,-0.000107934,3139.543514
165,3051.5,98.2805,3101.327323,1774.064091,2.2499,6977.676345,0.2089,Lakach-1,2788.286538,1362.756737,2.2342718,6229.789982,2795.667328,1396.190128,2.2342718,6256.371891,0.229809423,-0.001813929,-0.000140029,-0.000123771,3139.608002
166,3051.6,98.0853,3107.499289,1794.155926,2.2373,6952.408159,0.2208,Lakach-1,2788.143314,1363.004441,2.2337609,6228.04552,2795.584753,1396.452992,2.2337609,6254.823373,0.229831575,-0.003511493,-0.000140912,-0.000126269,3139.672363
167,3051.7,98.3704,3098.493043,1812.316977,2.2281,6903.752348,0.2305,Lakach-1,2788.01683,1363.257421,2.233232771,6226.29055,2795.511771,1396.716673,2.233232771,6253.243992,0.229857243,-0.003853675,-0.000129954,-0.00011841,3139.73691
168,3051.8,98.651,3089.67978,1828.467219,2.2173,6850.746977,0.238,Lakach-1,2787.958197,1363.526877,2.232699367,6224.672502,2795.492634,1396.991974,2.232699367,6251.763278,0.22989557,-0.003208769,-0.000106729,-9.87E-05,3139.801642
169,3051.9,98.9503,3080.334269,1835.930018,2.2098,6806.922667,0.2435,Lakach-1,2788.007706,1363.829148,2.232183193,6223.343943,2795.565514,1397.293476,2.232183193,6250.529036,0.229940928,-0.001065879,-7.18E-05,-6.78E-05,3139.86657
170,3052,99.1839,3073.079401,1836.826196,2.2103,6792.4274,0.245,Lakach-1,2788.22351,1364.179081,2.231689873,6222.450173,2795.78542,1397.632802,2.231689873,6249.681521,0.229988748,3.43E-05,-3.58E-05,-3.60E-05,3139.931651
171,3052.1,99.3835,3066.907485,1832.184411,2.2149,6792.893388,0.2455,Lakach-1,2788.616247,1364.587757,2.231215893,6222.00489,2796.161926,1398.016869,2.231215893,6249.231796,0.230045007,-0.000165772,1.87E-07,-4.71E-06,3139.996864
172,3052.2,99.5556,3061.605776,1817.985531,2.218,6790.641611,0.2461,Lakach-1,2789.186064,1365.067527,2.2307609,6222.007215,2796.693036,1398.452323,2.2307609,6249.172915,0.230115331,-0.002115731,2.96E-05,2.03E-05,3140.062189
173,3052.3,99.8831,3051.567282,1800.575617,2.2159,6761.967941,0.2477,Lakach-1,2789.899731,1365.631837,2.230322433,6222.375957,2797.347903,1398.945951,2.230322433,6249.427159,0.230200422,-0.004343906,5.62E-05,4.23E-05,3140.127729
174,3052.4,100.3909,3036.131761,1780.305199,2.2079,6703.475315,0.2501,Lakach-1,2790.722212,1366.292561,2.229915612,6223.075028,2798.09183,1399.502501,2.229915612,6249.956437,0.230293952,-0.004479513,7.71E-05,5.91E-05,3140.193602
175,3052.5,101.0879,3015.197665,1756.57086,2.2034,6643.686534,0.2514,Lakach-1,2791.619722,1367.051515,2.229542546,6224.034941,2798.893703,1400.119427,2.229542546,6250.695806,0.230395218,-0.007698797,7.66E-05,5.78E-05,3140.259933
176,3052.6,103.155,2954.776792,1732.90223,2.2141,6542.171296,0.251,Lakach-1,2792.51888,1367.889427,2.229166315,6224.989021,2799.694931,1400.785115,2.229166315,6251.418308,0.23051301,-0.01019991,5.31E-05,3.72E-05,3140.32762
177,3052.7,106.4365,2863.679283,1709.287634,2.2384,6410.059707,0.2489,Lakach-1,2793.3644,1368.786499,2.2287282,6225.65001,2800.454637,1401.492236,2.2287282,6251.88343,0.230658228,-0.015007759,7.23E-06,-1.94E-06,3140.39746
178,3052.8,111.1989,2741.034309,1686.306121,2.2694,6220.50326,0.2458,Lakach-1,2794.108358,1369.691805,2.228167018,6225.740088,2801.139161,1402.215485,2.228167018,6251.859215,0.230846695,-0.00897961,-5.17E-05,-5.26E-05,3140.470425
179,3052.9,114.4263,2663.723287,1663.808134,2.2937,6109.782104,0.2438,Lakach-1,2794.700017,1370.586466,2.227464838,6225.096022,2801.705823,1402.94809,2.227464838,6251.201143,0.231083685,-0.005878604,-9.60E-05,-9.18E-05,3140.545508
180,3053,116.3096,2620.591937,1641.731876,2.3042,6038.367942,0.2302,Lakach-1,2795.149859,1371.467776,2.226678973,6223.901418,2802.155018,1403.687748,2.226678973,6250.052907,0.231356892,-0.001678413,-0.000107922,-0.000102896,3140.621827
181,3053.1,116.3259,2620.224731,1617.387982,2.2968,6018.132161,0.2313,Lakach-1,2795.476274,1372.326652,2.225938467,6222.558171,2802.492126,1404.423967,2.225938467,6248.766829,0.231629395,-0.003119544,-8.43E-05,-8.12E-05,3140.698156
182,3053.2,115.9786,2628.071041,1592.116308,2.2757,5980.701267,0.2328,Lakach-1,2795.744938,1373.16459,2.225349508,6221.509622,2802.77113,1405.156289,2.225349508,6247.751687,0.231872011,-0.003146741,-4.24E-05,-4.22E-05,3140.774258
183,3053.3,115.5056,2638.833096,1565.453201,2.2522,5943.179898,0.2351,Lakach-1,2796.009047,1373.97264,2.224950422,6220.98151,2803.040611,1405.876928,2.224950422,6247.225005,0.232065752,-0.00195984,-9.83E-06,-1.12E-05,3140.850049
184,3053.4,114.8986,2652.773837,1537.224744,2.2316,5919.930095,0.2368,Lakach-1,2796.319112,1374.733887,2.224659986,6220.859236,2803.353531,1406.576975,2.224659986,6247.085431,0.232228903,0.00411432,-8.37E-06,-9.64E-06,3140.925441
185,3053.5,113.5536,2684.194953,1509.20003,2.2237,5968.844317,0.2366,Lakach-1,2796.701968,1375.43651,2.224318214,6220.755125,2803.743668,1407.248013,2.224318214,6246.965047,0.232396273,0.008410348,-3.57E-05,-3.63E-05,3140.999952
186,3053.6,112.1114,2718.724412,1481.437558,2.2327,6070.095994,0.2345,Lakach-1,2797.149771,1376.070098,2.223803446,6220.311299,2804.203858,1407.874877,2.223803446,6246.510938,0.232603376,0.010013237,-7.13E-05,-7.19E-05,3141.073516
187,3053.7,110.8236,2750.31672,1453.65266,2.2517,6192.888157,0.2331,Lakach-1,2797.665109,1376.649417,2.223076653,6219.423985,2804.731686,1408.459821,2.223076653,6245.613108,0.232854782,0.004507841,-0.000100226,-0.000100763,3141.146234
188,3053.8,110.7508,2752.12459,1426.257837,2.2706,6248.974093,0.2322,Lakach-1,2798.205961,1377.152303,2.222201477,6218.177419,2805.280846,1408.96828,2.222201477,6244.354577,0.233133263,0.00054022,-0.000114384,-0.000114383,3141.218906
189,3053.9,111.1428,2742.417862,1398.897313,2.2811,6255.729386,0.2317,Lakach-1,2798.733223,1377.571896,2.221274613,6216.755058,2805.813119,1409.390256,2.221274613,6242.926244,0.233415612,-0.004226348,-0.000122302,-0.000121131,3141.291834
190,3054,111.8553,2724.949108,1372.971118,2.2764,6203.07415,0.2325,Lakach-1,2799.195466,1377.908521,2.220364627,6215.234597,2806.279417,1409.72655,2.220364627,6241.414009,0.233688819,-0.006678445,-0.000135775,-0.000132357,3141.36523
191,3054.1,112.5925,2707.107489,1349.072513,2.261,6120.770034,0.2363,Lakach-1,2799.525163,1378.152479,2.219500352,6213.547084,2806.616932,1409.970585,2.219500352,6239.76204,0.233954993,-0.007145752,-0.000151559,-0.000145154,3141.439109
192,3054.2,113.3494,2689.030555,1329.187037,2.2439,6033.915663,0.2413,Lakach-1,2799.695058,1378.312677,2.218693038,6211.663934,2806.803304,1410.13429,2.218693038,6237.950846,0.234207103,-0.005922211,-0.000171432,-0.000161766,3141.513486
193,3054.3,114.1479,2670.219951,1315.159282,2.2331,5962.868174,0.2437,Lakach-1,2799.669278,1378.395232,2.217952883,6209.534547,2806.806212,1410.225493,2.217952883,6235.932991,0.234435302,-0.003832704,-0.000178677,-0.000167538,3141.588386
